Date	Code	Headline	Relevance
27-Apr	GO7	SHCP Mexico: Communiqué No. 041 The SHCP, through the Oficialía Mayor, and the National Chamber of the Arts Industry	0
27-Apr	NTX	PRELIMINARY STENOGRAPHIC VERSION OF THE SECOND EXTRAORDINARY SESSION OF THE GENERAL COUNCIL OF THE NATIONAL ELECTORAL INSTITUTE,	0
27-Apr	NTX	PRELIMINARY STENOGRAPHIC VERSION OF THE EXTRAORDINARY SESSION OF THE GENERAL COUNCIL OF THE ELECTORAL NATIONAL INSTITUTE, CARRIED OUT	0
27-Apr	NTX	Deputies ask SEP report on restitution of dismissed teachers	0
27-Apr	GO7	INE: Endorses the General Council of the INE to Patricia Estrada and Gabriela Warkentin as moderators of the debate to the governorship of	0
27-Apr	GO7	SEP: Bulletin No. 59 Revaluation of the teaching priority of the New Educational Agreement: Esteban Moctezuma	0
27-Apr	NTX	The General Council of the INE endorses Patricia Estrada and Gabriela Warkentin as moderators of the debate to the governorship of Puebla	0
27-Apr	BFW	Mexico Requests Meeting on Concern About U.S. Border Delays	0
27-Apr	GO7	INE: Meet INE General Council results of the Children and Youth Consultation 2018	0
27-Apr	NTX	Meet INE General Council results of the Children and Youth Consultation 2018	0
27-Apr	GO7	SHCP Mexico: Survey on Public Procurement	0
26-Apr	GO7	SRE: The Government of Mexico expresses concern about the delays in some points of the border with the United States	0
26-Apr	GO7	Banrobas: Government of Mexico and UNOPS initiate process of alienation of the 72 susceptible aircrafts	0
26-Apr	GO7	SEMARNAT: Waste management and recycling, priority issues of cooperation with the European Union: Semarnat	0
26-Apr	BN	Bulls Recede as Sentiment Turns Amid Dollar Strength: EM Review	0
26-Apr	GO7	INE: Presents INE Results of Children and Youth Consultation 2018; A commitment is made to consider them as inputs of	0
26-Apr	NTX	Presents INE Results of Children and Youth Consultation 2018; A commitment is made to consider them as inputs of	0
26-Apr	NTX	Children and adolescents ask for education and security in consultation with the INE	0
26-Apr	NTX	Teacher union supports educational reform, asks the Senate to endorse it	0
26-Apr	BN	* BANXICO SETS OFFICIAL PESO EXCHANGE RATE AT 18.9414 / U.S. DOLLAR	1
28-Apr	NTX	They offer special protection to migrant children who enter caravan	0
28-Apr	APW	Mexico Deports Hondurans Amid Pressure to Reduce Migration	0
27-Apr	NTX	Supreme Court promotes rights of Mexican children	0
27-Apr	BN	Mexico's Ebrard Decries U.S. Border Delays as Trade Losses Mount	1
27-Apr	CTX	Mexican exports fall 1.2 pct in March: nat'l statistics	1
29-Apr	BN	EM Review: Bulls Receded as Dollar Strength Dented Currencies	0
28-Apr	BN	Bulls Recede After Dollar Strength Dents Currencies: EM Review	0
28-Apr	NTX	Secretariat of Labor will recognize 57 companies its safety program	0
28-Apr	BES	The Universal.mx: Foreign companies will not participate in the Transístmico train, affirms AMLO	0
28-Apr	NTX	PAN calls for changes in public policies on security, economy and justice	1
29-Apr	BN	Rates Shift Stirs Up to Vicious Lira Cycle Before Reserves Ordeal	1
29-Apr	CTX	Trump, Erdogan discuss Turkey's purchase of S-400 missile	0
29-Apr	BN	Turkey on an Arms Binge Outdoes World's Top 15 Defense Spenders	1
29-Apr	ANS	Telefonata Erdogan-Trump, I confront your missili russi in Syria (2)	0
29-Apr	ANS	Libya: media, in Turchia minister e capi militari di Sarraj	0
29-Apr	DPA	1ST LEAD In call with Trump, Erdogan proposes working group on Russian S-400 By Anindita Ramaswamy, DPA	0
29-Apr	ANS	ANSA / Petrolio: tensioni in Syria, l'ira applala Turchia	0
29-Apr	BFW	* TRUMP, ERDOGAN SPOKE ABOUT TURKEY'S PLAN TO BUY RUSSIAN S-400	0
29-Apr	DPA	In call with Trump, Erdogan proposes working group on Russian S-400	0
29-Apr	APW	Turkey Offers Trump Joint Review of Russian S-400 Threat	0
29-Apr	BN	Cornered by Iran Sanctions, Turkey Is Said to Eye Iraqi Oil 	1
29-Apr	BFW	Gazprom Sees 2019 Exports to EU, Turkey at Roughly 2018 Level	1
29-Apr	BFW	Turkish President Erdogan Talks With Trump Over Phone	0
29-Apr	BN	* TURKISH PRESIDENT ERDOGAN TALKS WITH TRUMP OVER PHONE: NTV	0
29-Apr	DPA	1ST LEAD Four international broadcasters launch Turkish YouTube channel +90 By Anindita Ramaswamy, DPA	0
29-Apr	BN	* GAZPROM SEES 2019 EXPORTS TO EU, TURKEY AT ROUGHLY 2018 LEVEL	0
29-Apr	TEL	Britons Abandoning the EU in Favor of Turkey And Tunisia, Report Shows	1
29-Apr	ANS	Turchia: 16,540 military epurati from the coup of 2016	0
29-Apr	BN	Top Networks Launch Turkey YouTube Channel as Local Media Tamed	0
29-Apr	GO8	SAGLIK: Health Minister of Romania visited Ankara City Hospital	0
30-Apr	FTI	Bolsonaro's sons wage war on top general	0
30-Apr	BFW	Brazil Speaker Says He Will Work to Approve Pension Bill in 1H	1
30-Apr	BFW	* BRAZIL SPEAKER SAYS HE WILL WORK TO APPROVE PENSION BILL IN 1H	0
29-Apr	BFW	* PETROBRAS RAISES GASOLINE PRICE BY BRL0.07 / L; MAINTAINS DIESEL	1
29-Apr	BFW	Brazil Guedes Says Govt Wants to Reduce, Simplify Taxes	1
29-Apr	BFW	* BRAZIL SPEAKER SAYS GOVT HAS TO GUARANTEE QUORUM FOR SESSIONS	1
29-Apr	BFW	* BRAZIL SPEAKER SAYS HE WILL MEET WITH BOLSONARO ON PENSION BILL	1
29-Apr	BES	Courage: Spokesman says Coaf stays in Ministry of Justice for now	0
29-Apr	BFW	Brazil Secretary Says Special Cmte Calendar to Be Set on Tuesday	0
29-Apr	BN	Bolsonaro's Appeal on Rates Sparks Banco do Brasil Jitters	1
29-Apr	BES	Bolsonaro 'does not want and will not intervene' in Banco do Brasil's interest policy, spokesperson says	1
29-Apr	GO7	Precidence (PY): Paraguay awaits official visit of President Jair Bolsonaro in May	0
29-Apr	BES	Without a quorum, the House has no session and postpones the count of amendments to the Pension Plan	1
29-Apr	BFW	Brazil's Chaotic First Family Means Caution Seems Wise	0
29-Apr	BFW	* BRAZIL SECRETARY SAYS SPECIAL CMTE CALENDAR TO BE SET TUESDAY	0
29-Apr	SBN	Appeal by Bolsonaro on uneasy rates at Banco do Brasil	1
29-Apr	BFW	Brazil Secretary Denies Minister Pledged to Zero 2019 Deficit	0
29-Apr	BES	UOL Brazil: Members of the Social Security Committee meet before the holiday	0
29-Apr	BFW	* BRAZIL SECRETARY DENIES MINISTER PLEDGED TO ZERO 2019 DEFICIT	0
29-Apr	BFW	* BRAZIL GOVT TO KEEP BRL72B FROM TRANSFER OF RIGHTS: MANSUETO	0
30-Apr	NTX	Multiple banking reaches cumulative net result of 42 thousand pesos to March	1
30-Apr	NTX	It renders protest like deputy ex-assistant secretary of Peña Nieto	0
30-Apr	BES	Deputies approve reform of the law of Savings Systems for Retirement	0
30-Apr	NTX	Labor reform allows to advance in T-MEC: Ministry of Economy	1
30-Apr	NTX	Validate Court limit data protection in case of national security	0
30-Apr	GO7	SRE: Secretary Marcelo Ebrard led the ceremony in which he decorated the former ambassador of the People's Republic of China	0
30-Apr	GO7	SRE: SRE promotes joint initiative to promote economic integration of migrants and refugees	0
30-Apr	GO7	SEMAR: The Secretariat of the Navy-Navy of Mexico informs that it concludes the Operation Salvavidas "Semana Santa 2019"	0
30-Apr	GO7	Presidency (MX): In 2021 a new airport will be inaugurated in Santa Lucía; budget will be handled honestly, says	0
29-Apr	BN	Mexican Congress Passes Labor Law Tied to USMCA Trade Agreement	1
29-Apr	NTX	SEP opens its doors to Youth Fellows Building the Future	0
29-Apr	GO7	Supreme Court: VALID THE PLENARY OF THE SCJN THAT THE PROTECTION OF PERSONAL DATA CAN BE LIMITED FOR REASONS OF SECURITY	0
29-Apr	EDG	Industrias Bachoco S.A.B. of C.V .: 20-F 2018/12/31	0
29-Apr	GO7	Chancellery: The III Meeting of the Working Group on Migratory and Consular Affairs Mexico - Colombia was held with the	0
29-Apr	NTX	Dollar closes session with advance, sells at 19.36 pesos in banks	1
29-Apr	SCN	López Obrador will cancel contract with Bio Pappel to avoid	0
29-Apr	APW	Mexico President Kicks Off New Capital Airport Project	1
29-Apr	BN	N. America 2Q CPI Forecast Steady; Mexico Up to 4.1%	1
29-Apr	BN	* BANXICO SETS OFFICIAL PESO EXCHANGE RATE AT 19.012 / U.S. DOLLAR	1
29-Apr	BN	N. America 1Q GDP Forecast Steady; Mexico Seen at 1.3%	1
1-May	GO5	Est FA Min: Foreign Minister Reinsalu discussed bilateral relations with his Finnish, Polish and Turkish counterparts	0
30-Apr	GO7	Chair VE: President of Turkey called for respect for Venezuela's democracy and sovereignty	0
30-Apr	CTX	Turkey's Erdogan condemns attempted coup in Venezuela	0
30-Apr	CTX	Erdogan, Putin discuss situation in Syria, Libya by phone	0
30-Apr	NTX	Cuba, Bolivia, Russia and Turkey support Maduro	0
30-Apr	BMP	Moody's announces completion of a periodic review of ratings of Export Credit Bank of Turkey A.S.	0
30-Apr	GO5	Russia Pres: Telephone conversation with President of Turkey Recep Tayyip Erdogan	0
30-Apr	BFW	Turkey's Erdogan Condemns 'Coup' in Venezuela in Tweet	0
30-Apr	ANS	Telefonata Erdogan-Putin, keep cooperation in Syria	0
30-Apr	ANS	Turchia: arrestato leader gruppo illegale estrema sinistra	0
30-Apr	ANS	Venezuela: Turchia, sostegno a governo legitima Maduro	0
30-Apr	BN	* NATO SECRETARY-GENERAL TO VISIT TURKEY MAY 6: ERDOGAN'S OFFICE	0
30-Apr	BFW	Turkey Election Board to Discuss Istanbul Vote on Monday: TRT	1
30-Apr	BN	* TURKEY ELECTION BOARD TO DISCUSS ISTANBUL VOTE ON MONDAY: TV24	0
30-Apr	BBO	Turkey Can not Just Wish Away Its Reserves Woes: Marcus Ashworth	1
30-Apr	GO8	Rep of Turkey CB: Monthly Money and Banking Statistics - Monetary Developments	1
30-Apr	FTI	FastFT: Turkish central bank defends borrowing that bolstered foreign exchange reserves	1
30-Apr	GO8	ForMinistry (TR): Visit of Foreign Minister Mevlüt Çavusoglu to Slovakia to attend the 4th Visegrad Group + Turkey Foreign	0
30-Apr	BN	Turkish Central Banker Offers Little Respite for Lira: Chart	1
30-Apr	GO6	Radio Pakistan: F-35 jet program doomed to failure if Turkey excluded: Erdogan	0
1-May	CFL	Bradesco: 20-F 12/31/2018	0
1-May	PTI	'Various' Venezuelan troops seek asylum in Brazil embassy: official	0
1-May	BES	Marinho hits Paulo Guedes on the Social Security Committee	0
30-Apr	BN	Brazil Government Squabbles Over Powers as Venezuela Convulses	0
30-Apr	BFW	* BRAZIL GOVT SPOKESPERSON SAYS BOLSONARO SPOKE WITH GUAIDO TODAY	0
30-Apr	BFW	Brazil Does Not Consider Military Action in Venezuela: Bolsonaro	1
30-Apr	DPA	2ND LEAD Germany and Brazil want closer cooperation despite differing views By Michael Fischer, DPA	0
30-Apr	BFW	Brazil Antitrust Body Investigates Bradesco on Fintech Access	0
30-Apr	BN	Changes Needed to Pass Brazil Pension Bill, Committee Head Says	1
30-Apr	BFW	* BRAZIL DOES NOT CONSIDER VENEZUELA MILITARY ACTION: BOLSONARO	0
30-Apr	BES	Poder360: Bolsonaro to Speak on National Work Day	0
30-Apr	BFW	* BRAZIL ANTITRUST BODY INVESTIGATES BRADESCO ON FINTECH ACCESS	0
30-Apr	BN	Why the Future of Brazil's Economy Rides on Pensions: QuickTake	1
30-Apr	BFW	Brazil's Bolsonaro: Interest Rates Outdated Compared to Selic	1
30-Apr	BFW	CORRECT: Brazil Pension Bill May Need More Changes: Ramos	1
30-Apr	BFW	* CORRECT: BRAZIL'S RAMOS: WE NEED REFORM BETWEEN BRL900B, BRL1T	1
30-Apr	DPA	EXTRA Reports: Brazil grants political asylum to 25 Venezuelan soldiers	0
30-Apr	BNA	Brazil Tax Agency Releases Updated Electronic Bookkeeping Platform	0
30-Apr	BNA	Brazil Tax Agency Updates Digital Tax Bookkeeping System	0
30-Apr	BN	'We Will Never Forget': A New CEO Has Mining's Toughest Job (2)	0
1-May	NTX	Opposition in Senate "gives reverse" to Educational Reform of López Obrador	1
1-May	GO7	SHCP Mexico: Financial Statements of the Federal Executive Branch of First Quarter 2019	0
1-May	NTX	They urge to end child marriage, discrimination and bullying	0
1-May	NTX	Unit of Latin America and the Caribbean, poses as chancellor of Mexico	0
1-May	BMV	OMA announces the publication of its Annual Report and Form 20-F of the	0
1-May	BMV	OMA ANNOUNCES PUBLICATION OF ITS ANNUAL REPORT AND FORM 20-F OF 2018	0
1-May	NTX	Infants Draw on Equality and Exhibit in Court	0
1-May	BN	* MEXICO REPORTS 24.5 BLN WEIGHT BUDGET DEFICIT THROUGH MARCH	1
1-May	NTX	Public Safety of Chihuahua must publish records and databases	0
1-May	GO7	SHCP Mexico: Communiqué No. 042 Reports on the Economic Situation, Public Finances and Public Debt at the First	1
1-May	BFW	Maduro Has not Asked Mexico for Asylum: Deputy Foreign Minister	0
30-Apr	NTX	Despite vote against the PAN, Senate throws down educational reform	1
30-Apr	BN	* MADURO HAS NOT ASKED MEXICO FOR ASYLUM: DEPUTY FOREIGN MINISTER	0
30-Apr	NTX	Senate will send estrangement to Treasury by high-ranking official	0
30-Apr	CFL	Bachoco: Annual 12/31/2018	0
30-Apr	NTX	PAN Senators Announce Voting Against Educational Reform	0
30-Apr	NTX	They dismiss demand of impeachment against Murillo Karam	0
30-Apr	GO7	SVS Chile: LARRAÍN VIAL INVESTMENT FUND MEXICO MEZZANINE - 04/30/2019 17:42:42	0
30-Apr	GO7	Presidencia VE: Presidente de Turquía abogó por el respeto de la democracia y soberanía de Venezuela	0
30-Apr	CTX	Turkey's Erdogan condemns attempted coup in Venezuela	0
30-Apr	CTX	Erdogan, Putin discuss situation in Syria, Libya by phone	0
30-Apr	NTX	Cuba, Bolivia, Rusia y Turquía apoyan a Maduro	0
30-Apr	BMP	Moody's announces completion of a periodic review of ratings of Export Credit Bank of Turkey A.S.	0
30-Apr	GO5	Russia Pres: Telephone conversation with President of Turkey Recep Tayyip Erdogan	0
30-Apr	BFW	Turkey’s Erdogan Condemns ’Coup’ in Venezuela in Tweet	0
30-Apr	ANS	Telefonata Erdogan-Putin, mantenere la cooperazione in Siria	0
30-Apr	ANS	Turchia: arrestato leader gruppo illegale estrema sinistra	0
30-Apr	ANS	Venezuela: Turchia, sostegno a governo legittimo Maduro	0
30-Apr	BN	*NATO SECRETARY-GENERAL TO VISIT TURKEY MAY 6: ERDOGAN'S OFFICE	0
30-Apr	BFW	Turkey Election Board to Discuss Istanbul Vote on Monday: TRT	1
30-Apr	BN	*TURKEY ELECTION BOARD TO DISCUSS ISTANBUL VOTE ON MONDAY: TV24	0
30-Apr	BBO	Turkey Can't Just Wish Away Its Reserves Woes: Marcus Ashworth	1
30-Apr	GO8	Rep of Turkey CB: Monthly Money and Banking Statistics - Monetary Developments	1
30-Apr	FTI	FastFT: Turkish central bank defends borrowing that bolstered foreign exchange reserves	1
30-Apr	GO8	ForMinistry (TR): Visit of Foreign Minister Mevlüt Çavuşoğlu to Slovakia to attend the 4th Visegrad Group+Turkey Foreign	0
30-Apr	BN	Turkish Central Banker Offers Little Respite for Lira: Chart	1
30-Apr	GO6	Radio Pakistan: F-35 jet program doomed to failure if Turkey excluded: Erdogan	0
30-Apr	BN	Brazil Government Squabbles Over Powers as Venezuela Convulses	0
30-Apr	BFW	*BRAZIL GOVT SPOKESPERSON SAYS BOLSONARO SPOKE WITH GUAIDO TODAY	0
30-Apr	BFW	Brazil Does Not Consider Military Action in Venezuela: Bolsonaro	1
30-Apr	DPA	2ND LEAD Germany and Brazil want closer cooperation despite differing views By Michael Fischer, DPA	0
30-Apr	BFW	Brazil Antitrust Body Investigates Bradesco on Fintech Access	0
30-Apr	BN	Changes Needed to Pass Brazil Pension Bill, Committee Head Says	1
30-Apr	BFW	*BRAZIL DOES NOT CONSIDER VENEZUELA MILITARY ACTION: BOLSONARO	0
30-Apr	BES	Poder360: Bolsonaro to Speak on National Work Day	0
30-Apr	BFW	*BRAZIL ANTITRUST BODY INVESTIGATES BRADESCO ON FINTECH ACCESS	0
30-Apr	BN	Why the Future of Brazil’s Economy Rides on Pensions: QuickTake	1
30-Apr	BFW	Brazil's Bolsonaro: Interest Rates Outdated Compared to Selic	1
30-Apr	BFW	CORRECT: Brazil Pension Bill May Need More Changes: Ramos	1
30-Apr	BFW	CORRECT: BRAZIL'S RAMOS: WE NEED REFORM BETWEEN BRL900B, BRL1T	1
30-Apr	DPA	EXTRA Reports: Brazil grants political asylum to 25 Venezuelan soldiers	0
30-Apr	BNA	Brazil Tax Agency Releases Updated Electronic Bookkeeping Platform	0
30-Apr	BNA	Brazil Tax Agency Updates Digital Tax Bookkeeping System	0
30-Apr	BN	‘We Will Never Forget’: A New CEO Has Mining’s Toughest Job (2)	0
1-May	GO5	Est FA Min: Foreign Minister Reinsalu discussed bilateral relations with his Finnish, Polish and Turkish counterparts	0
1-May	CFL	Bradesco : 20-F 12/31/2018	0
1-May	PTI	'Various' Venezuelan troops seek asylum in Brazil embassy: official	0
1-May	BES	Marinho hits Paulo Guedes on the Social Security Committee	0
1-May	CTX	Turkey, U.S. work on Trump's possible visit: sources	0
1-May	BFW	EM Day Ahead: S. Korea and Indonesia CPI; Turkey and Mexico PMI	0
1-May	CTX	Spotlight: Turkish FM's visit to Iraq aims to boost economic	1
1-May	BFW	Trump’s Syria Envoy Discusses Syria With Turkey: Presidency	0
1-May	GO8	ForMinistry (TR): Visit of Foreign Minister Mevlüt Çavuşoğlu to Qatar to attend the 16th Foreign Ministers Meeting of the	0
1-May	APW	The Latest: May Day Protesters Detained in Istanbul	0
1-May	BN	Turkey Adds Taxes After Pre-Vote Splurge Hit Government Finances	1
1-May	BN	Eastern Europe 1Q GDP Forecast Declines; Hungary Seen at 4.3%	1
1-May	BN	*TURKEY WITHHOLDING TAX ON INFLATION-INDEXED DEPOSIT >1-YR AT O%	1
1-May	BES	Estadão: Centrão discusses reform 'that does not guarantee the re-election of Bolsonaro', says Paulinho da	0
1-May	BNA	Brazil Gazettes Consultation Solution Clarifying Tax Treatment of Transactions Between Companies of Same Group	0
1-May	BNA	Brazil Tax Agency Updated Guide on Electronic Bookkeeping Platform	0
1-May	NTX	Bolsonaro teme crisis petrolera por situación en Venezuela	0
1-May	BES	Estadão: Maia says he does not want conflict with Bolsonaro: 'We need to be together for Social Security'	0
1-May	APW	The Latest: Brazil Leader Praises Venezuela's Guaidó	0
1-May	BN	Huawei Resumes Phone Sales in Brazil, Blunting Trump Effort	0
1-May	BES	Estadão: 'There is no defeat', says Bolsonaro on the mobilization of Guaido in Venezuela	0
1-May	ANS	Venezuela: Brasile, partito di Lula appoggia Maduro	0
1-May	BN	BRICS 2Q CPI Forecast Steady in Past Week; Brazil Up to 3.7%	1
2-May	BN	Changes Needed to Pass Brazil Pension Bill, Deputy Says	1
2-May	BN	Changes Vital to Pass Brazil Pension Bill, Deputy Says (Correct)	0
2-May	NTX	Central sindical llama a impedir que surja un "Bolsonaro" uruguayo	0
2-May	NTX	Bolsonaro teme efectos de crisis venezolana en precios de combustibles	1
2-May	BFW	Brazil’s Bolsonaro Says Authorities Can’t Control Price Setting	1
2-May	BES	Estadão: When rebuffing Paulinho, Maia says he will work for a savings of R $ 1 tri with reform	1
2-May	NTX	Líderes opositores brasileños piden luchar contra reformas de Bolsonaro	0
2-May	AXS	Pension reform spooks governments all over the world	0
3-May	SPA	NBA: NBA fires Turkish company that left Kanter off a tweet	0
2-May	BFW	EM Day Ahead: Malaysia Trade, Turkey CPI, Brazil Production	0
2-May	BN	Inflation Going the Wrong Way for Turkey’s Dreams of Rate Cuts	1
2-May	ANS	Bosnia-Turchia: economia a centro colloqui Dodik-Erdogan	0
2-May	BNA	Turkey Gazettes Decision Amending VAT, Special Consumption Tax Rates	1
2-May	CFL	Yapi Kredi : Quarterly 03/31/2018	0
2-May	CFL	Yapi Kredi : Quarterly Consolidated 03/31/2019	0
2-May	FTI	Turkish prosecutors open criminal probes into Istanbul election	1
2-May	BN	Developed Economies 2Q CPI Forecast Steady; Turkey Up to 18%	1
2-May	BN	Turkey Central Bank to Start Gold-Lira Swaps to Bolster Reserves	1
2-May	ANS	Turkey: Erdogan, economy towards growth trend	1
2-May	BFW	Turkey Central Bank to Borrow Gold From Banks Under New Swaps	0
2-May	ANS	Turchia: Ankara, Trump forse in visita ufficiale a luglio	0
2-May	BN	*CBRT TO BORROW GOLD FROM BANKS, LEND LIRAS IN NEW SWAP MARKET	0
2-May	BFW	*TURKISH CENTRAL BANK TO LAUNCH LIRA/GOLD SWAP MARKET	1
2-May	ANS	Siria: opposizioni, domani a Ginevra incontro con Pedersen	0
2-May	BFW	Trump Mulling Turkey Visit in Summer, Cavusoglu Says	0
2-May	BFW	Erdogan: Bent to Bring Lira, Inflation, Rates Close to Targets	1
2-May	APW	Prosecutors Probe Alleged Fraud in Istanbul Local Elections	0
2-May	BN	Big Banks Stay On as Sponsors of Bolsonaro Gala Shunned by Delta	0
2-May	BFW	Brazil President Says Coaf Council Should Stay in Justice Min.	0
2-May	BFW	*BRAZIL PRESIDENT SAYS COAF COUNCIL SHOULD STAY IN JUSTICE MIN.	0
2-May	BFW	*ITAU EXPECTS LOWER GROWTH OF NON-INTEREST EXPENSES	1
2-May	BFW	*ITAU CUTS GUIDANCE FOR SERVICES REVENUE, CLIENTS NII	1
2-May	ANS	Usa: sponsor americani si ritirano da premiazione Bolsonaro	0
2-May	BFW	EM Day Ahead: Malaysia Trade, Turkey CPI, Brazil Production	1
2-May	BFW	*BRAZIL CENBANK AUCTIONS UP TO 5,050 FX SWAP CONTRACTS MAY3	1
2-May	BN	Odebrecht Rebrands After Massive Latin America Graft Scandal (1)	0
2-May	BES	CNBC Wires: Brazil's Vale asks court for inspection firm documents on burst dam	0
3-May	CTX	Brazil trade surplus exceeds 6 bln USD in April	1
3-May	BN	Brazil Iron Ore Exports Plunge in April as Vale’s Mine Woes Bite	1
3-May	BFW	Via Varejo Management Proposes Elimination of Poison Pills	0
3-May	BFW	Brazil More Worried W/ Argentina Elections Than Venezuela: Govt	0
3-May	BFW	*VIA VAREJO MANAGEMENT PROPOSES ELIMINATION OF POISON PILLS	0
3-May	BFW	*BRAZIL MORE WORRIED W/ ARGENTINA ELECTIONS THAN VENEZUELA: GOVT	0
3-May	BN	Payments War Takes Toll on Itau Unibanco, Brazil’s Biggest Bank	1
3-May	BN	U.S. Jobs Data Provides Shot in the Arm to Stocks, FX: EM Review	0
3-May	BN	Fitch Keeps Turkey in Junk Status Citing Weak External Finances	0
3-May	NTX	The Turkish Exporters' Assembly (TIM) announces its great event: the Innovation and Entrepreneurship Week in	0
3-May	GO5	MDF: Turchia: visita ufficiale del Ministro Elisabetta Trenta	0
3-May	PTI	Turkey doctors get prison terms for criticising Syria offensive	0
3-May	ANS	>ANSA-BOX/ Un'altra strage di piccoli migranti nell'Egeo	0
3-May	ANS	Migranti: Erdogan, se Ue vive in pace e' grazie alla Turchia	0
3-May	BI	April 8: Turkey Central Bank Reopens Repo, Policy Rate to Drop	1
3-May	GO8	ForMinistry (TR): Visit of Foreign Minister Mevlüt Çavuşoğlu to Hungary, 3 May 2019	0
3-May	BFW	Turkey’s April Trade Deficit $2.83b, Erdogan Says	1
3-May	BN	*ERDOGAN: TURKEY APRIL EXPORTS $15.3B, IMPORTS $18.1B	1
3-May	BFW	Turkey Condemns Invitation of Cypriot Official to NATO Event	0
3-May	BN	*TURKEY CONDEMNS INVITATION OF CYPRIOT OFFICIAL TO NATO EVENT	0
3-May	DPA	Turkey top court rejects freedom plea from two prominent journalists	0
3-May	HNW	UPDATE - Szijjarto: Europe's security begins in Turkey (adds details)	0
3-May	BN	Bolsonaro Cancels Visit to New York After Activists Campaign	0
3-May	BFW	Brazil President Cancels NY Trip Scheduled for May: Presidency	0
3-May	BFW	*PETROBRAS RAISES DIESEL PRICE TO BRL0.0577 AS OF MAY 4	1
3-May	PTI	New York gala for Brazil's Bolsonaro loses some sponsors	0
3-May	BFW	*BRAZIL PRESIDENT CANCELS NY TRIP SCHEDULED FOR MAY: PRESIDENCY	0
3-May	BES	UOL Brasil: Government studies repeat Temer measure and reopen withdrawals from PIS / Pasep fund	0
3-May	BES	Dodge returns to request suspension of inquiry that investigates threats to the Federal Supreme Court	0
3-May	BFW	Brazil Oil Output in March +2.8% m/m, to 3.26 Boe/d: ANP	1
3-May	GO1	Rep. Haaland: Amidst Violent Invasions of Indigenous Communities in Brazil, Haaland, Johnson Call on State Department to Take	0
3-May	BN	U.S. Jobs Data Provides Shot in the Arm to Stocks, FX: EM Review	0
3-May	BES	Valor: MP files suit against Vale demanding $ 2bn for moral damages	0
3-May	BFW	Brazil Aims Embraer KC-390 Sale in Trip to Hungary: Official	0
3-May	BN	*BRAZIL MINISTER WILL MEET ENEL CEO IN ITALY: OFFICIAL	0
3-May	BFW	*DEFENSE TOP SUBJECT IN BRAZIL'S MINISTER HUNGARY TRIP: OFFICIAL	0
3-May	BFW	*BRAZIL AIMS EMBRAER KC-390 SALE IN TRIP TO HUNGARY: OFFICIAL	0
4-May	BN	Turkey Begins Offensive on Kurdish Militias After Attacks	0
4-May	BN	*TURKEY CONDEMNS ISRAEL'S ATTACK ON ANADOLU AGENCY'S GAZA OFFICE	0
4-May	BFW	Turkish Anadolu Says Israel Hit Gaza Building Housing Its Office	0
4-May	BN	*ANADOLU AGENCY SAYS BUILDING HOUSING ITS GAZA OFFICE WAS HIT	0
4-May	BN	*ISRAEL ARMY HITS BUILDING HOUSING TURKEY STATE NEWS AGENCY: AA	0
4-May	DPA	Erdogan renews accusation of 'irregularities' in Istanbul elections	0
4-May	PTI	Erdogan calls for Istanbul vote to be re-run	1
4-May	BN	Erdogan Cries Foul in Istanbul Vote as Decision on Rerun Nears	1
4-May	BN	Turkish Soldier Killed in Clashes With Syrian Kurdish Militants	0
4-May	BN	*ERDOGAN REPEATS CALL FOR FRESH ELECTIONS IN ISTANBUL	0
4-May	BN	*TURKISH SOLDIER KILLED IN CLASHES IN SYRIA'S NORTH: NTV	0
4-May	CTX	Spotlight: Turkey's struggling agriculture expects lifeline	0
4-May	GO8	Rep of Turkey CB: Turkey Balance of Payments Current Account Balance	1
4-May	BES	Military is named new president of Apex	0
4-May	BES	Burger King pin censors BB propaganda and becomes target of boycott by supporters of Bolsonaro	0
4-May	BES	Valor: On Twitter, Bolsonaro replies Burger King on BB advertisement	0
4-May	BES	Government plans to raise R $ 1 tri in 30 years with four pre-salt blocks	1
4-May	BES	Government works to prevent Eletrobras from being sold to a single company, says minister	1
4-May	BES	Estadão: State rescue plan aims to release R $ 40bn in four years	1
4-May	NYT	Bolsonaro to Skip New York Gala Amid Swelling Controversy	0
4-May	NYT	Brazil Leader Will Skip Trip To New York After Protest	0
4-May	NYT	Bolsonaro to Skip New York Gala Amid Swelling Controversy	0
4-May	APW	Bolsonaro Cancels New York Trip Amid Backlash	0
5-May	DPA	1ST LEAD Report: Bus bombing kills two in Turkey's restive south-east By Mirjam Schmitt, DPA	0
5-May	APW	Turkey: Election Fraud Suspects Accused of Extremist Ties	1
5-May	BN	Turkey Finds 43 Istanbul Election Officials Linked to Gulen: AA	0
5-May	BFW	*TURKEY FINDS 43 ISTANBUL ELECTION OFFICIALS LINKED TO GULEN: AA	0
5-May	BN	NATO Chief Says Turkish Talks for U.S. Patriots Welcome Step	0
5-May	GO8	ForMinistry (TR): Message by H.E. Mr. Mevlüt Çavuşoğlu, Minister of Foreign Affairs of the Republic of Turkey, on the	0
5-May	DPA	UPDATE Turkey calls for action by global community on Israel-Gaza tensions	0
5-May	BN	*NATO CHIEF STOLTENBERG ON TURKEY'S S-400 PURCHASE PLAN VIA AA	0
5-May	BN	*NATO SAYS IT WELCOMES TURKEY MISSILE TALKS W/ U.S., EU ALLIES	0
